dialogue_id,即时性,意图识别,内容准确性,建议可遵循,恰当表达,情感关怀,话题引导,安全性,负向情感风险,合规性,总分,备注
dialogue_patient_1219,2,2,1,2,2,2,2,1,2,2,17,
dialogue_patient_1220,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1221,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1222,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1223,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1224,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1225,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1226,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1227,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1228,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1229,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_1230,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1231,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1232,2,2,1,1,2,2,2,1,2,2,17,
dialogue_patient_1233,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1234,2,2,1,2,2,2,1,2,1,2,17,
dialogue_patient_1235,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1236,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1237,2,2,2,2,2,2,1,2,2,2,17,
dialogue_patient_1238,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1239,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1240,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1241,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1242,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1243,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1244,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1245,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1246,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1247,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1248,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1249,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1250,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1251,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1252,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1253,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1254,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1255,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1256,2,2,2,1,2,2,1,2,2,2,18,
dialogue_patient_1257,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1258,2,2,2,1,2,2,2,2,2,2,19,
dialogue_patient_1259,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1260,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1261,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1262,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1263,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1264,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1265,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1266,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1267,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1268,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_1269,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1270,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1271,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1272,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1273,2,2,2,2,2,2,1,2,2,2,17,
dialogue_patient_1274,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1275,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1276,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1277,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1278,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1279,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1280,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1281,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1282,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1283,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1284,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1285,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1286,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1287,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1288,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1289,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1290,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1291,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1292,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1293,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1294,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1295,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1296,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1297,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1298,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1299,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1300,2,2,1,2,2,2,1,2,2,2,18,
dialogue_patient_1301,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1302,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1303,2,2,1,2,2,2,2,1,2,2,16,
dialogue_patient_1304,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1305,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1306,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1307,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1308,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1309,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1310,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1311,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1312,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1313,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1314,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1315,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1316,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1317,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1318,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1319,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1320,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1321,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1322,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1323,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1324,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1325,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1326,2,2,1,2,2,2,2,2,1,2,17,
dialogue_patient_1327,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1328,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1329,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1330,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1331,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1332,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1333,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1334,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1335,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1336,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1337,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1338,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1339,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1340,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1341,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1342,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1343,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1344,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1345,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1346,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1347,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1348,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1349,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1350,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1351,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1352,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1353,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1354,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1355,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1356,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1357,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1358,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1359,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1360,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1361,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1362,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1363,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1364,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1365,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1366,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1367,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1368,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1369,2,2,2,2,2,1,1,2,2,2,18,
dialogue_patient_1370,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1371,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1372,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1373,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1374,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1375,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1376,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1377,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1378,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1379,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1380,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1381,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1382,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1383,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1384,2,2,2,2,2,1,1,2,2,2,18,
dialogue_patient_1385,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1386,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1387,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1388,2,2,1,1,2,1,1,1,1,2,14,
dialogue_patient_1389,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1390,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1391,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1392,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1393,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1394,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1395,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1396,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1397,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1398,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1399,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1400,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1401,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1402,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1403,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1404,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1405,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1406,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1407,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1408,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1409,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1410,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1411,2,2,1,2,2,2,1,2,2,2,18,
dialogue_patient_1412,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1413,2,2,2,1,2,2,2,2,2,2,19,
dialogue_patient_1414,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1415,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1416,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1417,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1418,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1419,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1420,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1421,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1422,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1423,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1424,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1425,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1426,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_1427,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1428,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1429,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1430,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1431,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1432,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1433,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1434,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1435,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1436,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1437,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1438,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1439,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1440,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1441,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1442,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1443,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1444,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1445,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1446,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1447,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1448,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1449,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1450,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1451,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1452,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1453,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1454,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1455,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1456,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1457,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1458,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1459,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1460,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1461,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1462,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1463,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1464,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1465,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1466,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1467,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1468,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1469,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1470,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1471,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1472,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1473,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1474,2,2,2,1,2,2,2,2,2,2,20,
dialogue_patient_1475,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1476,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1477,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1478,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1479,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1480,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1481,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1482,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1483,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1484,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1485,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1486,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_1487,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1488,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1489,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1490,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1491,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1492,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1493,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1494,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1495,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_1496,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1497,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1498,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_1499,2,2,2,2,2,2,2,2,2,2,20,
